formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	mappingFeatureId
1	C15H24N2O2	[M + H]+	C15H25N2O2+	Alkaloids	1,000	Lysine alkaloids	1,000	Quinolizidine alkaloids	1,000	Alkaloids and derivatives	0,883	Lupin alkaloids	0,968	Sparteine, lupanine, and related alkaloids	0,884			Sparteine, lupanine, and related alkaloids	0,884	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Lactams; Delta lactams; Piperidines; Quinolizidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Quinolizidinones; Piperidinones; Secondary alcohols; Tertiary carboxylic acid amides; Sparteine, lupanine, and related alkaloids; Carbonyl compounds; Naphthyridines; Trialkylamines; Amines; Tertiary amines; Lupin alkaloids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	265,191	1338	623206592596984026	623205675038456123	0
1	C21H39NO	[M - H2O + H]+	C21H38N+	Terpenoids	0,252	Pseudoalkaloids (transamidation)	0,578	Terpenoid alkaloids	0,079	Lipids and lipid-like molecules	0,717	Prenol lipids	0,507					Prenol lipids	0,507	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Amines; Primary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	304,300	1338	623206545440423191	623205675130730816	1
1	C23H39NO	[M + H]+	C23H40NO+	Alkaloids	0,930	Pseudoalkaloids (transamidation)	0,963	Steroidal alkaloids	0,951	Lipids and lipid-like molecules	0,727	Steroids and steroid derivatives	0,895	Steroidal alkaloids	0,739			Steroidal alkaloids	0,739	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Dialkylamines; Azasteroids and derivatives; Amines; Secondary amines; Steroidal alkaloids; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	346,310	1338	623206587727396754	623205675248171333	2
1	C22H37NO2	[M - H2O + H]+	C22H36NO+	Alkaloids	0,991	Pseudoalkaloids (transamidation)	0,993	Steroidal alkaloids	0,984	Lipids and lipid-like molecules	0,854	Steroids and steroid derivatives	0,948	Steroidal alkaloids	0,731			Steroidal alkaloids	0,731	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Piperidines; Steroids and steroid derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Dialkylamines; Azasteroids and derivatives; Amines; Secondary amines; Alkanolamines; Steroidal alkaloids; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	330,279	1338	623206644065290202	623205675361417546	3
1	C12H19N3O	[M + H]+	C12H20N3O+	Alkaloids	0,967	Pseudoalkaloids (transamidation)	0,196	Pyridine alkaloids	0,073	Organoheterocyclic compounds	0,927	Heteroaromatic compounds	0,788					Heteroaromatic compounds	0,788	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	222,160	1338	623206594920628774	623205675487246671	4
1	C15H15N3O	[M + H]+	C15H16N3O+	Alkaloids	0,967	Tryptophan alkaloids	0,522	Carboline alkaloids	0,297	Benzenoids	0,970							Benzenoids	0,970	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	254,129	1338	623206625815872712	623205675571132756	5
1	C24H31NO4	[M + Na]+	C24H31NNaO4+	Alkaloids	0,998	Tyrosine alkaloids	0,998	Isoquinoline alkaloids	0,926	Alkaloids and derivatives	0,618	Aporphines	0,608					Aporphines	0,608	Organic compounds; Organoheterocyclic compounds; Naphthalenes; Phenanthrenes and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Aporphines; Phenol ethers; Benzenoids; Amines; Tetrahydroisoquinolines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	420,217	1338	623206590181064746	623205675906677081	6
1	C15H11N5	[M + H]+	C15H12N5+	Alkaloids	0,999	Tryptophan alkaloids	0,968	Carboline alkaloids	0,932	Organoheterocyclic compounds	0,997	Indoles and derivatives	0,820	Indoles	0,845			Indoles	0,845	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Pyridines and derivatives; Pyrroles; Indoles and derivatives; Organonitrogen compounds; Aminopyrimidines and derivatives; Diazines; Benzenoids; Amines; Primary amines; Indoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	262,109	1338	623206625065092213	623205676036700510	7
1	C10H12O4	[M + H]+	C10H13O4+	Shikimates and Phenylpropanoids	0,836	Phenolic acids (C6-C1)	0,776	Simple phenolic acids	0,538	Benzenoids	1,000	Phenol ethers	0,999	Anisoles	0,998			Anisoles	0,998	Organic compounds; Aldehydes; Alkyl aryl ethers; Anisoles; Ethers; Benzoyl derivatives; Organooxygen compounds; Benzaldehydes; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl-aldehydes; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	197,081	1338	623206604236178078	623205676103809379	8
1	C30H50N2O4	[M + H]+	C30H51N2O4+	Polyketides	0,422	Linear polyketides	0,835	Open-chain polyketides	0,848	Lipids and lipid-like molecules	0,771	Fatty Acyls	0,480	Fatty amides	0,481	N-acyl amines	0,541	N-acyl amines	0,541	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	503,384	1338	623206614352839491	623205676187695464	9
1	C19H24O6	[M + Na]+	C19H24NaO6+	Shikimates and Phenylpropanoids	0,999	Lignans	0,999	Dibenzylbutyrolactone lignans	0,965	Lignans, neolignans and related compounds	0,983	Furanoid lignans	0,975	Tetrahydrofuran lignans	0,888	9,9'-epoxylignans	0,952	Dibenzylbutyrolactone lignans	0,945	Organic compounds; Organoheterocyclic compounds; Lactones; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzodioxoles; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Lignans, neolignans and related compounds; Lignan lactones; Tetrahydrofuran lignans; Dibenzylbutyrolactone lignans; Acetals; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Tetrahydrofurans; 9,9'-epoxylignans; Furanoid lignans; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	371,149	1338	623206590629855332	623205676263192941	10
1	C9H8O4	[M + H]+	C9H9O4+	Shikimates and Phenylpropanoids	0,970	Phenylpropanoids (C6-C3)	0,981	Cinnamic acids and derivatives	0,986	Phenylpropanoids and polyketides	0,958	Cinnamic acids and derivatives	0,914	Hydroxycinnamic acids and derivatives	0,942	Coumaric acids and derivatives	0,920	Coumaric acids and derivatives	0,920	Organic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenediols; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	181,050	1338	623206660314024383	623205676321913202	11
1	C8H10N4O2	[M + H]+	C8H11N4O2+	Alkaloids	0,999	Pseudoalkaloids (transamidation)	1,000	Purine alkaloids	1,000	Organoheterocyclic compounds	1,000	Imidazopyrimidines	0,999	Purines and purine derivatives	0,999	Xanthines	0,999	Xanthines	0,999	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Lactams; Purines and purine derivatives; Xanthines; Organic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Substituted imidazoles; N-substituted imidazoles; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	195,088	1338	623206598343180886	623205676372244855	12
1	C22H26N4	[M + H]+	C22H27N4+	Alkaloids	0,998	Tryptophan alkaloids	0,963	Corynanthe type	0,523	Organoheterocyclic compounds	0,999	Diazanaphthalenes	0,384	Naphthyridines	0,507			Naphthyridines	0,507	Organic compounds; Organoheterocyclic compounds; Piperidines; Indoles and derivatives; Organonitrogen compounds; Naphthyridines; Benzenoids; Amines; Secondary amines; Tertiary amines; Secondary alkylarylamines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	347,223	1338	623206698666740881	623205676439353724	13
1	C23H30N2O6	[M + H]+	C23H31N2O6+	Alkaloids	0,936	Lysine alkaloids	0,082	Indole diketopiperazine alkaloids (L-Trp, L-Pro)	0,082	Organoheterocyclic compounds	0,999	Piperidines	0,982	N-acylpiperidines	0,719			N-acylpiperidines	0,719	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Lactams; Delta lactams; Piperidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; N-acylpiperidines; Carboxylic acid amides; Carboxylic acid derivatives; Piperidinones; Tertiary carboxylic acid amides; Carbonyl compounds; Phenol ethers; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	431,217	1338	623206639858403122	623205676544211329	14
1	C24H32N2O5	[M + H]+	C24H33N2O5+	Alkaloids	0,916	Peptide alkaloids	0,059	Indole diketopiperazine alkaloids (L-Trp, L-Pro)	0,048	Organic acids and derivatives	0,947	Carboxylic acids and derivatives	0,960	Amino acids, peptides, and analogues	0,822	Amino acids and derivatives	0,823	Amino acids and derivatives	0,823	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Anisoles; Piperidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	429,238	1338	623206608451453657	623205676619708806	15
1	C14H9NO2	[M + H]+	C14H10NO2+	Polyketides	0,958	Polycyclic aromatic polyketides	0,971	Anthraquinones and anthrones	0,982	Benzenoids	0,987	Anthracenes	0,795	Anthraquinones	0,571			Anthraquinones	0,571	Organic compounds; Organoheterocyclic compounds; Anthracenes; Pyridines and derivatives; Ketones; Anthraquinones; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Benzenoids; Aryl ketones; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	224,071	1338	623206641435461492	623205676665846155	16
1	C21H34N2	[M + H]+	C21H35N2+	Alkaloids	1,000	Pseudoalkaloids (transamidation)	1,000	Steroidal alkaloids	1,000	Lipids and lipid-like molecules	0,979	Steroids and steroid derivatives	0,992	Steroidal alkaloids	0,995	Conanine-type alkaloids	0,999	Conanine-type alkaloids	0,999	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Azaspirodecane derivatives; Pyrrolidines; Steroids and steroid derivatives; Organonitrogen compounds; Alkaloids and derivatives; Trialkylamines; Azasteroids and derivatives; Amines; Tertiary amines; Steroidal alkaloids; Conanine-type alkaloids; N-alkylpyrrolidines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	315,279	1338	623206696519257140	623205676745537936	17
1	C24H40N2	[M + H]+	C24H41N2+	Alkaloids	1,000	Pseudoalkaloids (transamidation)	1,000	Steroidal alkaloids	1,000	Lipids and lipid-like molecules	0,991	Steroids and steroid derivatives	0,999	Steroidal alkaloids	1,000	Conanine-type alkaloids	1,000	Conanine-type alkaloids	1,000	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Azaspirodecane derivatives; Pyrrolidines; Steroids and steroid derivatives; Organonitrogen compounds; Alkaloids and derivatives; Trialkylamines; Azasteroids and derivatives; Amines; Tertiary amines; Steroidal alkaloids; Conanine-type alkaloids; N-alkylpyrrolidines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	357,326	1338	623206615946675099	623205676800063893	18
1	C22H36N2	[M + H]+	C22H37N2+	Alkaloids	1,000	Pseudoalkaloids (transamidation)	1,000	Steroidal alkaloids	1,000	Lipids and lipid-like molecules	0,974	Steroids and steroid derivatives	0,993	Steroidal alkaloids	0,996	Conanine-type alkaloids	0,999	Conanine-type alkaloids	0,999	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Azaspirodecane derivatives; Pyrrolidines; Steroids and steroid derivatives; Organonitrogen compounds; Alkaloids and derivatives; Trialkylamines; Azasteroids and derivatives; Amines; Tertiary amines; Steroidal alkaloids; Conanine-type alkaloids; N-alkylpyrrolidines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	329,296	1338	623206695827196938	623205676858784154	19
1	C11H13NO3	[M + H]+	C11H14NO3+	Alkaloids	0,999	Tyrosine alkaloids	0,909	Isoindole alkaloids	0,051	Organoheterocyclic compounds	0,983	Isoquinolines and derivatives	0,795	Isoquinolones and derivatives	0,881			Isoquinolones and derivatives	0,881	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Isoquinolones and derivatives; Phenol ethers; Benzenoids; Isoquinolines and derivatives; Tetrahydroisoquinolines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	208,097	1338	623206662599920138	623205676951058847	20
1	C15H10O6	[M + H]+	C15H11O6+	Shikimates and Phenylpropanoids	0,999	Flavonoids	0,992	Flavonols	0,929	Phenylpropanoids and polyketides	0,986	Flavonoids	0,970	Flavones	0,929	Flavonols	0,888	Flavonols	0,888	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Catechols; Chromones; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonols; Benzenediols; Flavones; Benzene and substituted derivatives; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	287,055	1338	623206589438672863	623205677479541156	21
1	C38H44N4O5	[M - H2O + H]+	C38H43N4O4+	Amino acids and Peptides	0,963	Oligopeptides	0,858	Cyclic peptides	0,539	Organic acids and derivatives	0,997	Carboxylic acids and derivatives	0,988	Amino acids, peptides, and analogues	0,972	Peptides	0,767	Peptides	0,767	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Piperidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	619,324	1338	623206593825915331	623205677538261417	22
1	C21H25N3O3	[M + Na]+	C21H25N3NaO3+	Amino acids and Peptides	0,335	Peptide alkaloids	0,061	Carboline alkaloids	0,032	Benzenoids	0,984	Benzene and substituted derivatives	0,882					Benzene and substituted derivatives	0,882	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	390,181	1338	623206681973410667	623205677605370286	23
1	C11H14N2O	[M + H]+	C11H15N2O+	Alkaloids	1,000	Nicotinic acid alkaloids	0,998	Pyridine alkaloids	0,998	Alkaloids and derivatives	0,945	Lupin alkaloids	0,950	Cytisine and derivatives	0,983			Cytisine and derivatives	0,983	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Lactams; Piperidines; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Pyridinones; Hydropyridines; Dialkylamines; Amines; Secondary amines; Lupin alkaloids; Cytisine and derivatives; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	191,118	1338	623206662755109418	623205677664090547	24
1	C16H12O4	[M + H]+	C16H13O4+	Polyketides	0,960	Polycyclic aromatic polyketides	0,959	Anthraquinones and anthrones	0,980	Benzenoids	1,000	Anthracenes	0,941	Anthraquinones	0,927			Anthraquinones	0,927	Organic compounds; Anthracenes; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Anthraquinones; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Phenol ethers; Benzenoids; Aryl ketones; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	269,081	1338	623206705100803295	623205677735393720	25
1	C13H18O3	[M + H]+	C13H19O3+	Terpenoids	0,881	Sesquiterpenoids	0,530	Apocarotenoids(Îµ-)	0,101	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbonyl compounds	0,953	Ketones	0,829	Cyclohexenones	0,525	Organic compounds; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	223,133	1338	623206643780077506	623205677810891197	26
1	C21H39NO	[M - H2O + H]+	C21H38N+	Terpenoids	0,560	Diterpenoids	0,609	Steroidal alkaloids	0,068	Lipids and lipid-like molecules	0,748	Prenol lipids	0,614					Prenol lipids	0,614	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organonitrogen compounds; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; Amines; Primary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	304,300	1338	623206659361917314	623205677878000066	27
1	C22H22O7	[M + H]+	C22H23O7+	Shikimates and Phenylpropanoids	0,999	Lignans	1,000	Arylnaphthalene and aryltetralin lignans	0,999	Lignans, neolignans and related compounds	0,993	Lignan lactones	0,971	Podophyllotoxins	0,501			Podophyllotoxins	0,501	Organic compounds; Organoheterocyclic compounds; Podophyllotoxins; Tetralins; Lactones; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzodioxoles; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Lignans, neolignans and related compounds; Lignan lactones; Naphthofurans; Acetals; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Tetrahydrofurans; Aryltetralin lignans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Furanonaphthodioxoles; Chemical entities	399,143	1338	623206594232762872	623205677945108935	28
1	C23H34O5	[M + H]+	C23H35O5+	Terpenoids	1,000	Steroids	1,000	Cardenolides	0,999	Lipids and lipid-like molecules	0,990	Steroids and steroid derivatives	0,998	Steroid lactones	0,986	Cardenolides and derivatives	0,966	Cardenolides and derivatives	0,966	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Butenolides; 3-hydroxysteroids; 3-beta-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	391,248	1338	623206618358399942	623205678012217804	29
1	C9H16O4	[M + H3N + H]+	C9H20NO4+	Fatty acids	0,984	Fatty Acids and Conjugates	0,652	Dicarboxylic acids	0,304	Lipids and lipid-like molecules	0,656	Fatty Acyls	0,650					Fatty Acyls	0,650	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	206,140	1338	623206673647717128	623205678083520977	30
1	C15H21N3O2	[M + H]+	C15H22N3O2+	Alkaloids	1,000	Tryptophan alkaloids	0,999	Pyrroloindole alkaloids	1,000	Organic acids and derivatives	0,995	Carboxylic acids and derivatives	0,981	Amino acids, peptides, and analogues	0,988	Amino acids and derivatives	0,988	Carbamate esters	0,998	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrroles; Indoles and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Carbamate esters; Pyrroloindoles; Carbonyl compounds; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Indoles; N-alkylpyrrolidines; Dialkylarylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	276,171	1338	623206637073385132	623205678154824150	31
1	C21H35NO	[M + H]+	C21H36NO+	Terpenoids	0,567	Diterpenoids	0,679	Primary amides	0,715	Lipids and lipid-like molecules	0,931	Prenol lipids	0,550	Diterpenoids	0,544			Diterpenoids	0,544	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Diterpenoids; Primary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	318,279	1338	623206602902389378	623205678213544411	32
