formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	mappingFeatureId
1	C20H24O9	[M + H]+	C20H25O9+	Terpenoids	0,986	Triterpenoids	0,801	Quassinoids	0,846	Lipids and lipid-like molecules	0,865	Prenol lipids	0,858	Terpene lactones	0,937	Diterpene lactones	0,798	Diterpene lactones	0,798	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Gamma butyrolactones; Terpene lactones; Cyclic alcohols and derivatives; Diterpene lactones; Diterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Furofurans; Carbonyl compounds; Tricarboxylic acids and derivatives; Polyols; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	409,150	1338	623206626822505695	623205678276458976	33
1	C20H24O10	[M + H]+	C20H25O10+	Terpenoids	0,986	Triterpenoids	0,833	Quassinoids	0,881	Lipids and lipid-like molecules	0,863	Prenol lipids	0,869	Terpene lactones	0,945	Diterpene lactones	0,824	Diterpene lactones	0,824	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Gamma butyrolactones; Terpene lactones; Cyclic alcohols and derivatives; Diterpene lactones; Diterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Furofurans; Carbonyl compounds; Tricarboxylic acids and derivatives; Polyols; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	425,144	1338	623206691767110565	623205678343567845	34
1	C18H26O11	[M + Na]+	C18H26NaO11+	Terpenoids	0,981	Triterpenoids	0,654	Quassinoids	0,810	Lipids and lipid-like molecules	0,831	Prenol lipids	0,828	Terpene lactones	0,928	Diterpene lactones	0,837	Diterpene lactones	0,837	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Gamma butyrolactones; Terpene lactones; Cyclic alcohols and derivatives; Diterpene lactones; Diterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Furofurans; Carbonyl compounds; Tricarboxylic acids and derivatives; Polyols; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	441,139	1338	623206686297738110	623205678393899498	35
1	C23H34O5	[M + Na]+	C23H34NaO5+	Terpenoids	0,955	Steroids	0,973	Cardenolides	0,947	Lipids and lipid-like molecules	0,942	Steroids and steroid derivatives	0,965	Steroid lactones	0,922	Cardenolides and derivatives	0,732	Cardenolides and derivatives	0,732	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Butenolides; 3-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	413,230	1338	623206631834699146	623205678435842543	36
1	C41H64O14	[M + Na]+	C41H64NaO14+	Terpenoids	1,000	Steroids	0,999	Cardenolides	1,000	Lipids and lipid-like molecules	0,986	Steroids and steroid derivatives	0,996	Steroid lactones	0,995	Cardenolides and derivatives	0,995	Cardenolide glycosides and derivatives	0,991	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Oligosaccharides; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	803,418	1338	623206733584322143	623205678469396980	37
1	C21H35NO	[M + H]+	C21H36NO+	Terpenoids	0,401	Diterpenoids	0,536	Steroidal alkaloids	0,135	Lipids and lipid-like molecules	0,856	Prenol lipids	0,592	Diterpenoids	0,508			Diterpenoids	0,508	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organonitrogen compounds; Organooxygen compounds; Diterpenoids; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	318,279	1338	623206642945410982	623205678519728633	38
1	C21H33NO	[M + H]+	C21H34NO+	Terpenoids	0,946	Diterpenoids	0,970	Norkaurane diterpenoids	0,047	Lipids and lipid-like molecules	0,961	Prenol lipids	0,838	Diterpenoids	0,898			Diterpenoids	0,898	Organic compounds; Lipids and lipid-like molecules; Hydrophenanthrenes; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Diterpenoids; Primary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	316,264	1338	623206698125675637	623205678570060286	39
1	C21H35NO	[M + H]+	C21H36NO+	Alkaloids	0,360	Pseudoalkaloids (transamidation)	0,752	Terpenoid alkaloids	0,231	Lipids and lipid-like molecules	0,816	Steroids and steroid derivatives	0,633					Steroids and steroid derivatives	0,633	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Cyclic alcohols and derivatives; Amines; Primary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	318,280	1338	623206629699798313	623205678607809027	40
1	C21H33NO	[M + H]+	C21H34NO+	Terpenoids	0,871	Diterpenoids	0,944	Abietane diterpenoids	0,060	Lipids and lipid-like molecules	0,953	Prenol lipids	0,757	Diterpenoids	0,852			Diterpenoids	0,852	Organic compounds; Lipids and lipid-like molecules; Phenanthrenes and derivatives; Hydrophenanthrenes; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Diterpenoids; Primary carboxylic acid amides; Carbonyl compounds; Naphthalenecarboxamides; Benzenoids; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	316,264	1338	623206613681750815	623205678649752072	41
1	C22H37NO	[M + H]+	C22H38NO+	Alkaloids	0,767	Pseudoalkaloids (transamidation)	0,941	Steroidal alkaloids	0,776	Lipids and lipid-like molecules	0,836	Steroids and steroid derivatives	0,811	Steroidal alkaloids	0,584			Steroidal alkaloids	0,584	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Azasteroids and derivatives; Amines; Primary amines; Steroidal alkaloids; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	332,295	1338	623206662826412599	623205678712666637	42
1	C22H37NO2	[M - H2O + H]+	C22H36NO+	Alkaloids	0,929	Pseudoalkaloids (transamidation)	0,979	Steroidal alkaloids	0,947	Lipids and lipid-like molecules	0,810	Steroids and steroid derivatives	0,930	Steroidal alkaloids	0,554			Steroidal alkaloids	0,554	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Dialkylamines; Azasteroids and derivatives; Amines; Secondary amines; Alkanolamines; Steroidal alkaloids; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	330,279	1338	623206662671223324	623205678758803986	43
1	C22H37NO	[M + H]+	C22H38NO+	Alkaloids	0,805	Pseudoalkaloids (transamidation)	0,951	Steroidal alkaloids	0,819	Lipids and lipid-like molecules	0,844	Steroids and steroid derivatives	0,836	Steroidal alkaloids	0,629			Steroidal alkaloids	0,629	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Azasteroids and derivatives; Amines; Primary amines; Steroidal alkaloids; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	332,295	1338	623206618614252508	623205678804941335	44
1	C30H42N4O2	[M + H]+	C30H43N4O2+	Alkaloids	0,866	Tryptophan alkaloids	0,232	Pyrroloindole alkaloids	0,021	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,998	Amino acids, peptides, and analogues	0,985	Amino acids and derivatives	0,984	Alpha amino acids and derivatives	0,515	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	491,338	1338	623206702877822145	623205678859467292	45
1	C21H20O12	[M + H]+	C21H21O12+	Shikimates and Phenylpropanoids	1,000	Flavonoids	0,999	Flavonols	0,990	Phenylpropanoids and polyketides	0,998	Flavonoids	0,998	Flavonoid glycosides	0,993	Flavonoid O-glycosides	0,994	Flavonoid-3-O-glycosides	0,751	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Benzenediols; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	465,103	1338	623206680757062483	623205678918187553	46
1	C16H14O4	[M + H]+	C16H15O4+	Shikimates and Phenylpropanoids	1,000	Coumarins	1,000	Furocoumarins	0,999	Phenylpropanoids and polyketides	0,997	Coumarins and derivatives	0,996	Furanocoumarins	0,988	Linear furanocoumarins	0,978	Psoralens	0,978	Organic compounds; Organoheterocyclic compounds; Lactones; Furans; Pyrans; Benzopyrans; Alkyl aryl ethers; Coumarins and derivatives; Psoralens; Ethers; Phenylpropanoids and polyketides; Benzofurans; Organooxygen compounds; Furanocoumarins; Pyranones and derivatives; Benzenoids; Linear furanocoumarins; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	271,097	1338	623206621604791338	623205678964324902	47
1	C27H35NO12	[M + H]+	C27H36NO12+	Alkaloids	0,999	Tyrosine alkaloids	0,996	Terpenoid tetrahydroisoquinoline alkaloids	0,999	Lipids and lipid-like molecules	0,903	Prenol lipids	0,984	Terpene glycosides	0,986			Terpene glycosides	0,986	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Aromatic monoterpenoids; Alcohols and polyols; Phenols; Sugar acids and derivatives; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Monoterpenoids; Bicyclic monoterpenoids; Iridoids and derivatives; Acetals; Secondary alcohols; Tertiary carboxylic acid amides; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Benzenoids; Tetrahydroisoquinolines; Methyl esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous esters; Acetamides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	566,223	1338	623206614398976848	623205679006267947	48
1	C16H19NO2	[M + H]+	C16H20NO2+	Alkaloids	0,982	Lysine alkaloids	0,721	Piperidine alkaloids	0,211	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	0,995	Aralkylamines	0,897	Aralkylamines	0,897	Organic compounds; Organoheterocyclic compounds; Piperidines; Ethers; Organonitrogen compounds; Organooxygen compounds; Trialkylamines; Benzenoids; Amines; Tertiary amines; Aralkylamines; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	258,149	1338	623206659668101530	623205679064988208	49
1	C10H10O4	[M + H]+	C10H11O4+	Shikimates and Phenylpropanoids	0,996	Phenylpropanoids (C6-C3)	0,999	Cinnamic acids and derivatives	0,999	Phenylpropanoids and polyketides	0,952	Cinnamic acids and derivatives	0,895	Hydroxycinnamic acids and derivatives	0,938	Coumaric acids and derivatives	0,927	Coumaric acids and derivatives	0,927	Organic compounds; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	195,065	1338	623206674536909606	623205679111125557	50
1	C21H34O	[M + H3N + H]+	C21H38NO+	Terpenoids	0,974	Diterpenoids	0,810	Labdane diterpenoids	0,093	Lipids and lipid-like molecules	0,936	Prenol lipids	0,863	Diterpenoids	0,699			Diterpenoids	0,699	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Diterpenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	320,295	1338	623206694677957599	623205679161457210	51
1	C16H12O5	[M + H]+	C16H13O5+	Shikimates and Phenylpropanoids	0,998	Isoflavonoids	0,983	Isoflavones	0,980	Phenylpropanoids and polyketides	0,987	Isoflavonoids	0,978	O-methylated isoflavonoids	0,560			O-methylated isoflavonoids	0,560	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Isoflavones; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Isoflavonoids; O-methylated isoflavonoids; Isoflav-2-enes; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Hydroxyisoflavonoids; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	285,076	1338	623206633243985360	623205679207594559	52
1	C21H20O12	[M + H]+	C21H21O12+	Shikimates and Phenylpropanoids	1,000	Flavonoids	0,999	Flavonols	0,990	Phenylpropanoids and polyketides	0,999	Flavonoids	0,998	Flavonoid glycosides	0,994	Flavonoid O-glycosides	0,995	Flavonoid-3-O-glycosides	0,768	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Benzenediols; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	465,103	1338	623206697504918612	623205679249537604	53
1	C16H12O7	[M + H]+	C16H13O7+	Shikimates and Phenylpropanoids	1,000	Flavonoids	0,999	Flavonols	0,987	Phenylpropanoids and polyketides	0,997	Flavonoids	0,996	O-methylated flavonoids	0,990	3'-O-methylated flavonoids	0,744	3'-O-methylated flavonoids	0,744	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonols; Flavones; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 3'-O-methylated flavonoids; 3-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	317,066	1338	623206714160500047	623205679295674953	54
1	C15H10O6	[M + H]+	C15H11O6+	Shikimates and Phenylpropanoids	1,000	Flavonoids	0,993	Flavonols	0,924	Phenylpropanoids and polyketides	0,987	Flavonoids	0,969	Flavones	0,932	Flavonols	0,877	Flavonols	0,877	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonols; Flavones; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	287,055	1338	623206635303388743	623205679337617998	55
1	C15H24N2O	[M + H]+	C15H25N2O+	Alkaloids	1,000	Lysine alkaloids	1,000	Quinolizidine alkaloids	1,000	Alkaloids and derivatives	0,891	Lupin alkaloids	0,982	Sparteine, lupanine, and related alkaloids	0,717			Sparteine, lupanine, and related alkaloids	0,717	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactams; Delta lactams; Piperidines; Quinolizidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Quinolizidinones; Piperidinones; Tertiary carboxylic acid amides; Sparteine, lupanine, and related alkaloids; Carbonyl compounds; Naphthyridines; Trialkylamines; Amines; Tertiary amines; Lupin alkaloids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Diazanaphthalenes; Chemical entities	249,196	1338	623206667272374959	623205679383755347	56
1	C25H37NO	[M + K]+	C25H37KNO+	Amino acids and Peptides	0,931	Phenylpropanoids (C6-C3)	0,958	Cinnamic acid amides	0,982	Phenylpropanoids and polyketides	0,996	Cinnamic acids and derivatives	0,994	Cinnamic acid amides	0,984			Cinnamic acid amides	0,984	Organic compounds; Lipids and lipid-like molecules; Styrenes; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid amides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	406,248	1338	623206663883377249	623205679429892696	57
1	C16H23NO6	[M + H]+	C16H24NO6+	Alkaloids	1,000	Ornithine alkaloids	1,000	Pyrrolizidine alkaloids	1,000	Organic acids and derivatives	1,000	Carboxylic acids and derivatives	1,000	Amino acids, peptides, and analogues	0,946	Amino acids and derivatives	0,945	Amino acids and derivatives	0,945	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Pyrrolines; Alcohols and polyols; Pyrrolidines; Pyrrolizines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Tertiary alcohols; Carbonyl compounds; Trialkylamines; Polyols; Amines; Tertiary amines; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	326,159	1338	623206636389713540	623205679476030045	58
1	C21H20O12	[M + H]+	C21H21O12+	Shikimates and Phenylpropanoids	1,000	Flavonoids	0,999	Flavonols	0,997	Phenylpropanoids and polyketides	0,993	Flavonoids	0,995	Flavonoid glycosides	0,992	Flavonoid O-glycosides	0,993	Flavonoid-3-O-glycosides	0,946	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyrogallols and derivatives; Pyranones and derivatives; Flavonoid glycosides; Benzenetriols and derivatives; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	465,103	1338	623206695843974161	623205679517973090	59
1	C31H43N5O2	[M + H]+	C31H44N5O2+	Alkaloids	0,812	Pseudoalkaloids (transamidation)	0,392	Steroidal alkaloids	0,382	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	0,949	Tertiary amines	0,775	Dialkylarylamines	0,658	Organic compounds; Organoheterocyclic compounds; Triazines; Organonitrogen compounds; Organooxygen compounds; Aminotriazines; Amines; Tertiary amines; Tertiary alkylarylamines; Dialkylarylamines; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	518,347	1338	623206879088922789	623205679555721831	60
1	C12H16N2O	[M + H]+	C12H17N2O+	Alkaloids	1,000	Nicotinic acid alkaloids	0,900	Pyridine alkaloids	0,900	Alkaloids and derivatives	0,928	Lupin alkaloids	0,665					Lupin alkaloids	0,665	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Lactams; Piperidines; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Pyridinones; Hydropyridines; Trialkylamines; Amines; Tertiary amines; Lupin alkaloids; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	205,134	1338	623207058315728222	623205679593470572	61
1	C19H34O3	[M + H3N + H]+	C19H38NO3+	Fatty acids	0,795	Diterpenoids	0,366	Fatty alcohols	0,563	Lipids and lipid-like molecules	0,830	Fatty Acyls	0,558	Fatty alcohols	0,611	Long-chain fatty alcohols	0,539	Long-chain fatty alcohols	0,539	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Secondary alcohols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	328,285	1338	623207059364304253	623205679635413617	62
