Semantic id	Adduct	Type of node	Comments
111.1168			
112.0393			
122.0595			
122.0598			
124.1114			
124.1117			
136.0759			
141.1037			
141.104			
144.0798			
144.0803			
146.0593			
149.0232			
149.0236			
153.0907			
167.0601			
167.0705			
169.0759			
171.1014			
177.0543			
183.0918			
184.1319			
184.1323			
185.0708			
186.1481			
187.1253			
191.1424			
191.1425			
195.1015			
196.0972			
199.1689			
200.1431			
200.1643			
205.0857			
208.0966			
208.097			
210.1121			
210.1123			
211.0864			
212.0813			
213.1243			
213.1246			
219.1735			
227.081			
235.1685			
237.1376			
239.1177			
239.1609			
239.2259			
243.1492			
245.0783			
247.1225			
249.1019			
249.1022			
249.1029			
253.1333;757.43			
253.1333;771.833			
255.1847			
261.1375			
261.1379			
263.1173			
264.2314			
265.1697			
267.1486			
267.149			
267.1842			
267.1847			
267.1851			
269.1999			
269.2001			
269.2003			
271.0838			
271.1227			
273.1375			
275.1541			
277.169			
277.2155			
279.1593			
279.184			
279.1842;885.018			
279.1842;762.58			
279.1843			
279.1849			
279.185			
280.1276			
280.1341			
280.1926;948.416			
280.1926;922.434			
281.2007			
281.2008			
281.2009			
281.2011			
283.1796			
283.18			
283.1806			
283.1808			
283.2152			
283.216			
284.33			
286.1339			
287.1824			
287.2			
288.1137			
288.1489			
288.1901			
289.1339			
291.1918			
292.2263			
293.1646			
295.1797			
295.1799			
295.18			
295.1898			
296.1885			
296.7041			
296.7044			
297.1951			
297.1952			
297.1956			
297.1957			
297.1958			
297.2036			
297.2308			
299.1745			
299.1752			
299.1824			
299.21			
299.2102			
299.2103			
299.2108			
299.211			
300.1896			
301.1409			
302.1289			
302.1871			
303.196			
303.1962			
304.2472			
307.1802			
307.1807			
308.1884			
308.2204			
308.6903			
309.1229			
309.1235			
309.1775			
309.1937			
309.1947			
309.1951			
309.2013			
309.2029			
311.1753			
311.1924			
311.1932			
311.2106			
313.1904			
313.1905			
313.1907;637.798			
313.1907;835.08			
313.1909;599.675			
313.1909;730.259			
313.1914			
314.1281			
315.1509			
315.1948			
315.1957			
315.697			
316.1861			
316.1863			
316.2029			
317.2082			
318.2993			
319.1439			
319.1811			
321.1576			
321.1595			
321.1943			
321.1948			
321.1959			
323.1752;897.022			
323.1752;245.512			
323.1754			
323.1758			
324.1999			
325.1905			
325.1908			
325.2265			
327.1999			
327.2055			
327.2061			
329.3146			
330.2999			
331.1076			
331.187			
331.1912			
331.1917			
331.1919			
332.1391			
333.1669			
333.189			
335.1748;1630.62			
335.1748;1460.14			
335.1751			
337.1907			
337.1908			
337.191			
338.1977			
339.1702			
339.1706			
339.1713			
339.2041			
339.2053			
339.2056;941.573			
339.2056;1016.55			
339.2063			
341.1856			
341.1865			
341.1868			
341.1869			
341.1871			
342.5347			
343.1415			
343.2013			
343.2015			
343.2078			
343.2373			
343.294			
344.2156;1157.23			
344.2156;1195.85			
344.3145			
344.7171			
346.2123			
349.1537			
350.2216			
351.1697			
351.17			
351.2051			
351.206			
351.8777			
352.213			
353.1505			
353.1852			
353.1858			
353.186			
353.1864			
353.2187			
353.2192			
353.2233			
355.1649			
355.2006			
355.2007			
355.201			
355.2011			
355.2013			
355.2014			
355.2031			
357.157			
357.1585			
357.1817			
360.2102			
363.1705			
363.2058			
365.1505			
365.1855			
365.1856			
365.1858			
366.1819			
366.1933			
366.2161			
367.2001			
367.2008;1570.89			
367.2008;727.808			
367.2009			
367.2012			
367.2187			
369.1809;686.037			
369.1809;650.321			
369.1813			
369.1826			
369.183			
369.1951			
369.2151			
369.2164			
371.1958;622.133			
371.1958;591.918			
371.1961			
371.1962			
373.1514			
375.1673			
375.2031			
375.2159			
377.1634			
377.2212			
378.2165			
379.1643			
379.1646			
379.1649			
379.1653			
379.2002			
379.2017			
379.2355			
380.2308			
381.1805			
381.1807			
381.1944			
382.1771			
382.2476			
383.1958;1598.3			
383.1958;828.084			
383.1964			
383.1967			
383.1976			
383.1988			
383.2091			
383.2092			
383.2104			
385.1758			
385.1764			
385.177			
385.2108			
385.2116			
385.2264			
387.1825			
387.2053			
389.183			
394.1764			
394.178			
394.2472			
395.1954			
395.1955			
395.1962			
395.1968			
395.2323			
396.1914			
396.1915			
397.1754			
399.1921			
401.1467			
401.2054			
401.2064			
401.207			
401.9012			
405.2158			
406.5726			
409.1753			
409.2465			
409.2473			
411.1908;1484.34			
411.1908;973.939			
411.1914			
411.1922			
411.205			
412.257			
413.2061			
413.2067;861.431			
413.2067;732.919			
413.207			
413.2211			
415.2204			
416.5767			
418.1739			
418.2973			
419.1574			
420.2073			
420.2395			
421.2112			
422.2069			
422.2786			
423.191			
423.1917			
423.228			
424.2213			
425.2059			
427.1863			
427.1896			
427.2227			
429.2009			
429.2066			
429.2067			
431.2215			
431.2217			
433.1726			
433.1735			
433.1746			
434.2544			
435.1579			
435.2447			
436.2952			
437.2057			
437.2063			
438.2371			
438.2388			
440.2881			
441.1705			
441.2016			
442.2502			
443.1828			
443.1856			
443.2179			
444.1886			
445.202			
445.2022			
449.2065			
449.2324			
449.2596			
450.2574			
451.1853	[M+Na]\textsuperscript{+}	Singleton	Adduct
451.2215			
453.2374			
453.238			
454.3053			
456.2475			
457.1967			
457.1978			
457.2324			
459.2491			
461.2639			
463.1833			
465.927			
468.3205			
476.3023			
480.2848			
482.2985			
485.2283			
485.2847			
487.2596			
487.2597			
487.7604			
487.7607			
493.202			
496.2763			
498.295			
499.2069			
499.2071			
502.2799			
507.2854			
509.3155			
512.272			
512.3092			
514.2889			
516.2123			
519.178	[2M+Na]\textsuperscript{+}	Singleton	Adduct
521.1892			
522.2791			
523.2843			
530.2976			
531.2691			
538.2934			
540.2127			
542.3006			
543.2531			
545.2331			
545.2985			
547.245			
547.2833			
554.2285	[M+H]\textsuperscript{+}	Singleton	No hit as a MIA in the literature, low amount
554.3192			
555.2767			
559.2478			
559.2491			
559.3769			
559.3772			
561.2637			
562.2666			
562.3256			
563.3081	[M+H]\textsuperscript{+}	Singleton	No hit as a MIA in the literature, low amount
565.2592			
565.2594			
566.263			
567.2743			
567.2744			
573.3558			
573.3919			
575.3711			
577.3513			
577.3872			
577.3873			
579.2921			
585.3287			
591.3668			
591.3677			
591.3679			
591.3682;899.255			
591.3682;771.833			
593.3366			
593.3835			
595.2693			
595.2696			
595.27			
597.3561			
597.3709			
599.3718			
601.3885			
603.3662			
603.3675			
605.3012			
605.3821			
605.3823			
605.3824			
605.3832			
605.3837			
606.2865			
606.3167			
606.386			
607.3157			
608.3194			
611.3006			
613.2243			
613.3511			
613.3517			
613.3526			
615.3655			
615.3663			
615.3688			
616.3716			
617.3483			
617.3839			
619.3633			
621.3304			
621.3773	[M+H]\textsuperscript{+}	Singleton	One hit as a MIA in the literature, N-Demethylcapuvosine (never reported before in Pleiocarpa spp.), low amount
621.3787			
622.3817			
623.346			
627.2959			
627.3671			
629.3454			
629.3461			
629.3588			
629.3812			
629.3827			
629.3835			
630.3856			
631.3629			
631.3633			
631.3635			
631.3986			
632.4018			
633.3771			
637.3277			
639.341			
643.3492			
645.3058			
645.3064			
645.3072			
645.3423			
645.3757			
645.3772			
645.3775			
645.378			
646.346			
647.3589			
647.3922			
647.394			
647.3945			
649.3367			
649.3741			
653.3789			
655.3761			
656.393			
657.2462			
657.3413			
657.3414			
661.3716			
661.3734			
661.3737			
661.3739			
661.3743			
663.3864			
663.3881			
665.3214			
665.4034			
667.3626			
667.3743			
668.3653			
669.3437			
670.3463			
671.3567			
673.338			
675.3522			
675.3527			
675.3896			
676.3927			
677.4008			
679.381			
679.3824			
681.343			
683.3572			
685.339			
685.3717			
685.4088			
686.3709			
687.4235			
687.4245			
689.3346			
689.403			
691.3261			
691.3837			
693.3528			
693.3533			
694.3925			
695.3332			
696.3527			
697.3379			
699.3526			
699.3881			
702.4108			
703.327			
703.3488			
703.3832			
703.4207			
705.3643			
705.3962			
707.3516			
709.3109			
709.3482			
709.394			
709.3943			
710.369			
711.3529			
711.353			
711.3538			
711.3657			
711.3882			
712.3567			
712.3569			
713.3388			
713.3818			
715.3494			
715.3837			
717.3294			
717.3986			
717.4359			
719.3797			
719.3801			
719.4129			
721.3351			
723.3639			
727.3462			
727.3482			
727.3491			
727.4171			
729.3621	[M+H]\textsuperscript{+}	Singleton	No hit, low amount
729.3623			
729.3635			
730.3666			
731.3454			
731.3772			
731.4112			
731.4148			
731.4497			
732.3483			
733.3931			
733.3943			
733.4287			
733.431			
737.39			
737.4268			
739.396			
740.3436;1513.05			
740.3436;1530.74			
740.3455			
740.3782			
740.4004			
741.3629			
741.4128			
742.3931			
743.3439			
743.3447			
743.3457			
743.3794			
745.3582;1858.21			
745.3582;1707.34			
749.4228			
753.3267			
753.4127			
754.3586			
754.359			
755.3444			
755.3448			
755.3785			
756.3472			
757.3233			
766.4155			
767.3414			
768.431			
769.4065			
769.4668			
771.3387			
771.3389			
772.3673			
772.3698			
772.3701			
773.3538			
773.3539			
775.3366			
775.3732			
777.3848			
779.305			
780.4314			
784.3695			
785.3541			
786.3845			
787.3332			
787.3686	[M+H]\textsuperscript{+}	Singleton	No hit as a MIA in the literature, low amount
787.3693			
787.3695			
789.3486			
789.3507			
789.3825			
790.3515			
791.3664			
793.3459			
794.3521	[M+H]\textsuperscript{+}	Singleton	isotopologue
795.4447			
798.3491			
799.3694			
799.3697			
801.3487			
805.4506			
807.3593			
808.3633			
810.4149			
811.3301			
815.3275			
815.3978			
816.3598			
817.3787			
817.3812			
817.4137			
819.4293			
821.3744			
825.4072			
828.3599			
830.3745			
831.3603			
831.4293			
832.3552			
839.472			
843.6114			
846.3699			
847.3912			
849.3701	[M+H]\textsuperscript{+}	Singleton	No hit as an alkaloid in the literature, low amount
865.3884			
865.4862			
867.5016	[M+H]\textsuperscript{+}	Singleton	No hit as a MIA in the literature, low amount
869.4823			
869.627			
871.5614			
891.3823			
899.5067	[M+H]\textsuperscript{+}	Singleton	No hit as an alkaloid in the literature, low amount
927.5517			
949.5108			
969.5616			
1043.5514			
